"Name","TeamAbbreviation","GamesPlayed","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"Gordon Hayward","CHA",45,1490,3125,763,194,379,0.5118733509234829,83,209,0.39712918660287083,0.39712918660287083,126,222,166,216,33,0.5721649484536082,0.5873015873015873,0.8674698795180723,0.3554421768707483,0.5187973639455782,0.5416666666666666,0.5826952526799387,10,25,0.06596306068601583,1,0.004784688995215311,20.722001137009666
"James Harden","BKN",40,1480,3023,918,173,356,0.4859550561797753,96,283,0.3392226148409894,0.3392226148409894,284,60,286,69,219,0.17341040462427745,0.1875,0.23958333333333334,0.4428794992175274,0.5283776995305165,0.49608763693270735,0.5916775032509753,26,53,0.14887640449438203,3,0.01060070671378092,28.343195266272193
"De'Aaron Fox","SAC",43,1468,3058,904,299,581,0.5146299483648882,39,157,0.2484076433121019,0.2484076433121019,189,120,478,72,45,0.20066889632107024,0.20134228187919462,0.6153846153846154,0.2127371273712737,0.489125,0.48441734417344173,0.5336481700118064,2,32,0.055077452667814115,1,0.006369426751592357,28.028985507246375
"Chris Paul","PHX",45,1460,2984,635,200,367,0.5449591280653951,42,133,0.3157894736842105,0.32061068702290074,109,44,356,48,78,0.11,0.1111111111111111,0.38095238095238093,0.266,0.4569942655935614,0.526,0.5656474820143885,4,9,0.02452316076294278,1,0.007518796992481203,19.987849331713242
"Stephen Curry","GSW",42,1459,3030,1103,149,310,0.4806451612903226,206,535,0.3850467289719626,0.38721804511278196,187,120,178,375,243,0.40268456375838924,0.40816326530612246,0.6067961165048543,0.6331360946745562,0.51647745215311,0.5420118343195266,0.5876906318082789,4,23,0.07419354838709677,5,0.009345794392523364,30.93145869947276
"Harrison Barnes","SAC",43,1444,2996,712,131,268,0.48880597014925375,89,213,0.41784037558685444,0.41784037558685444,183,138,124,252,15,0.5267175572519084,0.5564516129032258,0.9438202247191011,0.44282744282744285,0.5283818087318087,0.5498960498960499,0.6152512998266898,14,29,0.10820895522388059,1,0.004694835680751174,19.159016878886582
"Dorian Finney-Smith","DAL",45,1443,2820,464,87,155,0.5612903225806452,85,231,0.36796536796536794,0.3695652173913043,35,134,40,252,3,0.7701149425287356,0.8375,0.9882352941176471,0.5984455958549223,0.5799733766233767,0.555699481865285,0.5631067961165048,14,16,0.1032258064516129,3,0.012987012987012988,14.380113278791692
"Shai Gilgeous-Alexander","OKC",41,1431,2954,935,256,527,0.4857685009487666,65,233,0.27896995708154504,0.27896995708154504,228,64,448,54,141,0.125,0.128,0.27692307692307694,0.30657894736842106,0.49930284015852044,0.4651315789473684,0.5227272727272727,12,43,0.08159392789373814,4,0.017167381974248927,29.46133012338249
"Kyle Kuzma","WAS",43,1431,2881,675,179,327,0.5474006116207951,76,235,0.32340425531914896,0.32340425531914896,89,186,172,216,12,0.5195530726256983,0.5636363636363636,0.9473684210526315,0.4181494661921708,0.4999083629893239,0.5213523131672598,0.5452342487883683,28,24,0.07339449541284404,1,0.00425531914893617,22.340425531914892
"Trae Young","ATL",41,1426,2930,1144,267,531,0.5028248587570622,115,309,0.37216828478964403,0.37337662337662336,265,68,466,81,264,0.12734082397003746,0.12927756653992395,0.23478260869565218,0.3678571428571429,0.505703696969697,0.5232142857142857,0.5854922279792746,8,49,0.09227871939736347,5,0.016181229773462782,34.47543966040025
"Darius Garland","CLE",41,1425,2870,813,206,377,0.5464190981432361,102,280,0.36428571428571427,0.36462093862815886,95,118,294,159,147,0.28640776699029125,0.2935323383084577,0.5196078431372549,0.426179604261796,0.5032716486902927,0.5464231354642314,0.5728715728715729,10,23,0.0610079575596817,1,0.0035714285714285713,26.09234583204214
"DeMar DeRozan","CHI",41,1425,2934,1064,358,708,0.5056497175141242,25,75,0.3333333333333333,0.33783783783783783,273,162,554,69,6,0.22625698324022347,0.22816901408450704,0.92,0.09578544061302682,0.4660551150895141,0.5051085568326947,0.574945295404814,6,48,0.06779661016949153,1,0.013333333333333334,30.82128575822824
"Dejounte Murray","SAS",41,1407,2905,791,273,559,0.4883720930232558,57,175,0.32571428571428573,0.32571428571428573,74,108,438,117,54,0.1978021978021978,0.20454545454545456,0.6842105263157895,0.23841961852861035,0.5008455722070845,0.4884196185286104,0.5103225806451613,18,33,0.059033989266547404,1,0.005714285714285714,26.249247441300422
"Jalen Brunson","DAL",45,1402,2758,714,244,441,0.5532879818594104,44,133,0.3308270676691729,0.3308270676691729,94,112,376,96,36,0.22950819672131148,0.23140495867768596,0.7272727272727273,0.23170731707317074,0.46765871080139376,0.5400696864111498,0.5682182985553772,4,25,0.05668934240362812,0,0,22.563936549045
"Buddy Hield","SAC",48,1395,2875,727,74,177,0.4180790960451977,167,438,0.3812785388127854,0.38073394495412843,78,70,78,417,84,0.47297297297297297,0.5223880597014925,0.8323353293413174,0.7121951219512195,0.5260881535947712,0.5276422764227642,0.5518575851393189,14,16,0.0903954802259887,9,0.02054794520547945,22.031823745410037
"Seth Curry","PHI",40,1392,2751,633,148,252,0.5873015873015873,91,218,0.41743119266055045,0.41743119266055045,64,142,154,216,57,0.4797297297297297,0.48299319727891155,0.7912087912087912,0.46382978723404256,0.4874887234042553,0.6053191489361702,0.630346232179226,2,7,0.027777777777777776,2,0.009174311926605505,18.812209688122095
"Bojan Bogdanovic","UTA",45,1384,2828,813,163,301,0.5415282392026578,114,290,0.3931034482758621,0.3931034482758621,145,174,152,315,27,0.5337423312883436,0.5761589403973509,0.9210526315789473,0.4906937394247039,0.5220951776649746,0.5651438240270727,0.6069277108433735,24,39,0.12956810631229235,1,0.0034482758620689655,23.142050799623707
"Anthony Edwards","MIN",39,1370,2820,864,188,371,0.5067385444743935,127,341,0.3724340175953079,0.3735294117647059,107,140,236,231,150,0.3723404255319149,0.38461538461538464,0.6062992125984252,0.4789325842696629,0.5525770042194093,0.5316011235955056,0.5590909090909091,12,27,0.07277628032345014,0,0,27.27551333129022
"Patty Mills","BKN",44,1362,2810,587,68,144,0.4722222222222222,140,331,0.4229607250755287,0.42424242424242425,31,80,56,387,33,0.5882352941176471,0.6060606060606061,0.9214285714285714,0.6968421052631579,0.5324118143459916,0.5852631578947368,0.5993852459016393,4,8,0.05555555555555555,5,0.015105740181268883,16.921606118546844
"Royce O'Neale","UTA",43,1360,2778,318,50,77,0.6493506493506493,63,155,0.4064516129032258,0.4064516129032258,29,64,36,189,0,0.64,0.6956521739130435,1,0.6681034482758621,0.5571342672413793,0.6228448275862069,0.6385542168674698,8,9,0.11688311688311688,1,0.0064516129032258064,9.166400511018844
"Reggie Jackson","LAC",43,1358,2762,718,165,368,0.4483695652173913,104,324,0.32098765432098764,0.3219814241486068,76,68,262,198,114,0.20606060606060606,0.2073170731707317,0.6346153846153846,0.4682080924855491,0.4980905660377358,0.4638728323699422,0.4877216916780355,2,15,0.04076086956521739,2,0.006172839506172839,27.002288329519452
"Christian Wood","HOU",44,1357,2850,770,206,378,0.544973544973545,77,211,0.36492890995260663,0.36363636363636365,127,250,162,189,42,0.6067961165048543,0.6983240223463687,0.8181818181818182,0.35823429541595925,0.5351983816013629,0.5458404074702886,0.5661764705882353,54,35,0.09259259259259259,0,0,23.836477987421382
"Luguentz Dort","OKC",42,1353,2802,676,128,265,0.4830188679245283,101,313,0.3226837060702875,0.3226837060702875,117,128,128,273,30,0.5,0.5289256198347108,0.900990099009901,0.5415224913494809,0.5393684256055363,0.4835640138408305,0.5282131661442007,14,35,0.1320754716981132,1,0.003194888178913738,22.356687898089174
"Terance Mann","LAC",46,1351,2721,472,132,247,0.5344129554655871,48,130,0.36923076923076925,0.3779527559055118,64,150,114,123,21,0.5681818181818182,0.625,0.8541666666666666,0.3448275862068966,0.534528418230563,0.5411140583554377,0.5673076923076923,24,27,0.10931174089068826,0,0,15.240904621435595
"Desmond Bane","MEM",45,1346,2755,797,171,331,0.5166163141993958,131,312,0.4198717948717949,0.4198717948717949,62,208,134,333,60,0.6081871345029239,0.6227544910179641,0.8473282442748091,0.48522550544323484,0.5215445567651633,0.5715396578538102,0.5908408408408409,8,29,0.08761329305135952,6,0.019230769230769232,22.916016234779892
"Donovan Mitchell","UTA",40,1340,2754,1020,244,449,0.5434298440979956,128,378,0.3386243386243386,0.3404255319148936,148,86,402,183,201,0.1762295081967213,0.1829787234042553,0.4765625,0.4570737605804111,0.4941239684466019,0.5272067714631197,0.569351230425056,18,32,0.07126948775055679,0,0,32.72903852379411
"Evan Mobley","CLE",39,1337,2668,585,224,418,0.5358851674641149,17,55,0.3090909090909091,0.3148148148148148,86,290,158,51,0,0.6473214285714286,0.7107843137254902,1,0.11627906976744186,0.5131315677966102,0.5274841437632135,0.5539772727272727,40,31,0.07416267942583732,0,0,20.046620046620045
"Tyrese Maxey","PHI",38,1336,2626,634,184,376,0.48936170212765956,54,133,0.40601503759398494,0.4122137404580153,104,136,232,96,66,0.3695652173913043,0.3756906077348066,0.5925925925925926,0.26129666011787817,0.4984322134387352,0.5206286836935167,0.5663082437275986,6,28,0.07446808510638298,1,0.007518796992481203,20.70393374741201
"Kyle Lowry","MIA",39,1333,2678,523,93,174,0.5344827586206896,81,248,0.32661290322580644,0.32926829268292684,94,56,130,162,81,0.3010752688172043,0.3146067415730337,0.6666666666666666,0.5876777251184834,0.5112211904761904,0.5082938388625592,0.554140127388535,8,11,0.06321839080459771,2,0.008064516129032258,19.49124545754873
"Bradley Beal","WAS",37,1333,2710,875,270,527,0.5123339658444023,61,201,0.3034825870646766,0.3034825870646766,152,196,344,114,69,0.362962962962963,0.37404580152671757,0.6229508196721312,0.2760989010989011,0.4883258596973865,0.4965659340659341,0.5385572139303483,16,26,0.04933586337760911,1,0.004975124378109453,30.731061859080384
"Jonas Valanciunas","NOP",42,1329,2653,773,254,461,0.5509761388286334,43,103,0.4174757281553398,0.4174757281553398,136,316,192,126,3,0.6220472440944882,0.7860696517412935,0.9767441860465116,0.18262411347517732,0.5107232269503547,0.5647163120567376,0.6029641185647426,106,27,0.05856832971800434,0,0,24.448831852583087
"Rudy Gobert","UTA",41,1328,2689,658,232,324,0.7160493827160493,0,1,0,0,194,346,118,0,0,0.7456896551724138,0.9453551912568307,0,0.003076923076923077,0.5637734567901235,0.7138461538461538,0.7230769230769231,98,28,0.08641975308641975,0,0,17.43421052631579
"Andrew Wiggins","GSW",42,1322,2704,767,194,366,0.5300546448087432,93,225,0.41333333333333333,0.41333333333333333,100,218,170,249,30,0.5618556701030928,0.5989010989010989,0.8924731182795699,0.38071065989847713,0.5135762267343486,0.5642978003384095,0.5863914373088684,24,25,0.06830601092896176,1,0.0044444444444444444,23.514043109079033
"Devonte' Graham","NOP",42,1314,2652,579,65,169,0.38461538461538464,127,356,0.35674157303370785,0.3559322033898305,68,38,92,288,93,0.2923076923076923,0.296875,0.7559055118110236,0.6780952380952381,0.5121319923371648,0.4866666666666667,0.5126126126126126,2,13,0.07692307692307693,3,0.008426966292134831,20.58239576439444
"Kevin Durant","BKN",36,1313,2728,1053,312,548,0.5693430656934306,67,180,0.37222222222222223,0.37222222222222223,228,328,296,123,78,0.5256410256410257,0.5359477124183006,0.6119402985074627,0.24725274725274726,0.4831707015130674,0.5666208791208791,0.6229116945107399,12,23,0.041970802919708027,2,0.011111111111111112,31.468531468531467
"Karl-Anthony Towns","MIN",38,1313,2702,924,246,430,0.5720930232558139,84,206,0.4077669902912621,0.4077669902912621,180,250,242,222,30,0.508130081300813,0.5952380952380952,0.8809523809523809,0.3238993710691824,0.5350917322834646,0.5849056603773585,0.6346685082872928,72,50,0.11627906976744186,1,0.0048543689320388345,27.371794871794872
"Aaron Gordon","DEN",41,1311,2618,593,182,301,0.6046511627906976,45,132,0.3409090909090909,0.3435114503816794,94,218,146,111,24,0.5989010989010989,0.6770186335403726,0.8222222222222222,0.30484988452655887,0.5417946759259259,0.5762124711316398,0.608829568788501,42,29,0.09634551495016612,0,0,19.09340659340659
"Jarrett Allen","CLE",40,1309,2619,650,265,375,0.7066666666666667,1,8,0.125,0.125,117,384,146,0,3,0.7245283018867924,0.8533333333333334,0,0.020887728459530026,0.5918574412532637,0.695822454308094,0.7127192982456141,80,25,0.06666666666666667,0,0,17.96690307328605
"Jaren Jackson Jr.","MEM",47,1294,2673,775,182,376,0.48404255319148937,82,261,0.31417624521072796,0.3153846153846154,165,224,140,243,3,0.6153846153846154,0.6666666666666666,0.9878048780487805,0.4097331240188383,0.5152866141732283,0.478806907378336,0.5344827586206896,28,48,0.1276595744680851,8,0.03065134099616858,26.138933764135704
"Marcus Smart","BOS",38,1294,2621,440,98,208,0.47115384615384615,55,181,0.30386740331491713,0.30726256983240224,79,74,122,156,9,0.37755102040816324,0.3894736842105263,0.9454545454545454,0.4652956298200514,0.5036697674418604,0.4640102827763496,0.5116279069767442,6,16,0.07692307692307693,0,0,17.192268565615464
"Zach LaVine","CHI",38,1292,2645,948,231,425,0.5435294117647059,112,272,0.4117647058823529,0.4117647058823529,150,170,292,189,147,0.36796536796536794,0.37280701754385964,0.5625,0.3902439024390244,0.5387532327586206,0.5724533715925395,0.6159895150720839,6,34,0.08,0,0,29.828767123287673
"Nikola Jokic","DEN",39,1291,2606,1011,334,527,0.6337760910815939,60,162,0.37037037037037035,0.375,163,382,286,171,9,0.5718562874251497,0.6518771331058021,0.95,0.2351233671988389,0.4905960698689956,0.6153846153846154,0.6551499348109517,82,35,0.06641366223908918,0,0,31.054620405358985
"John Collins","ATL",40,1288,2603,687,203,352,0.5767045454545454,55,128,0.4296875,0.4296875,116,312,94,162,3,0.7684729064039408,0.8715083798882681,0.9818181818181818,0.26666666666666666,0.5478101041666666,0.5947916666666667,0.6291208791208791,48,31,0.08806818181818182,1,0.0078125,20.211315610088615
"Keldon Johnson","SAS",42,1287,2660,622,162,346,0.4682080924855491,72,164,0.43902439024390244,0.43902439024390244,82,200,124,210,6,0.6172839506172839,0.6578947368421053,0.9722222222222222,0.3215686274509804,0.503645588235294,0.5294117647058824,0.5523978685612788,20,43,0.12427745664739884,1,0.006097560975609756,20.341767992113045
"Will Barton","DEN",39,1279,2577,596,134,275,0.48727272727272725,92,249,0.36947791164658633,0.3709677419354839,52,130,138,195,81,0.48507462686567165,0.5078125,0.7065217391304348,0.4751908396946565,0.5096205544933078,0.5190839694656488,0.5370705244122965,12,26,0.09454545454545454,4,0.01606425702811245,21.624435959736203
"Kentavious Caldwell-Pope","WAS",43,1278,2598,495,89,193,0.46113989637305697,89,236,0.3771186440677966,0.37872340425531914,50,112,66,249,18,0.6292134831460674,0.6511627906976745,0.9325842696629213,0.5501165501165501,0.5171165887850467,0.5186480186480187,0.5432372505543237,6,14,0.07253886010362694,2,0.00847457627118644,17.689906347554633
"Scottie Barnes","TOR",36,1277,2512,532,187,362,0.5165745856353591,27,87,0.3103448275862069,0.3023255813953488,77,148,226,66,15,0.39572192513368987,0.4625,0.8148148148148148,0.19376391982182628,0.49663337053571427,0.5066815144766147,0.5362903225806451,54,21,0.058011049723756904,0,0,19.151103565365027
"Evan Fournier","NYK",44,1277,2542,602,99,215,0.4604651162790698,119,305,0.3901639344262295,0.39403973509933776,47,98,100,318,39,0.494949494949495,0.5104166666666666,0.8907563025210085,0.5865384615384616,0.5233430367504835,0.5336538461538461,0.5506445672191529,6,15,0.06976744186046512,2,0.006557377049180328,20.84634061741242
"Giannis Antetokounmpo","MIL",39,1276,2667,1116,345,579,0.5958549222797928,42,149,0.28187919463087246,0.28378378378378377,300,276,414,42,84,0.4,0.43670886075949367,0.3333333333333333,0.20467032967032966,0.5338238292011019,0.5604395604395604,0.6118421052631579,58,43,0.07426597582037997,0,0,35.32187394674755
"Pat Connaughton","MIL",46,1270,2624,484,65,99,0.6565656565656566,108,267,0.4044943820224719,0.40601503759398494,30,100,30,309,15,0.7692307692307693,0.819672131147541,0.9537037037037037,0.7295081967213115,0.5467631506849314,0.6202185792349727,0.6342105263157894,8,6,0.06060606060606061,3,0.011235955056179775,13.832658569500675
"Dennis Schroder","BOS",40,1268,2521,636,170,350,0.4857142857142857,61,170,0.3588235294117647,0.3609467455621302,113,88,252,132,51,0.25882352941176473,0.2619047619047619,0.7213114754098361,0.3269230769230769,0.4841757225433526,0.5028846153846154,0.5492227979274611,4,37,0.10571428571428572,0,0,23.696346222064562
"Josh Giddey","OKC",41,1263,2556,473,152,322,0.4720496894409938,45,164,0.27439024390243905,0.27439024390243905,34,92,212,111,24,0.3026315789473684,0.32857142857142857,0.8222222222222222,0.3374485596707819,0.503689403292181,0.45164609053497945,0.46463654223968565,24,34,0.10559006211180125,3,0.018292682926829267,21.844660194174757
"Devin Booker","PHX",38,1261,2611,923,232,496,0.46774193548387094,99,257,0.3852140077821012,0.38671875,162,178,286,201,96,0.38362068965517243,0.39732142857142855,0.6767676767676768,0.34130146082337315,0.48937659574468084,0.5053120849933599,0.5512048192771084,16,32,0.06451612903225806,2,0.007782101167315175,31.743308167467397
"RJ Barrett","NYK",39,1259,2492,660,162,355,0.4563380281690141,75,214,0.35046728971962615,0.35046728971962615,111,128,196,213,12,0.3950617283950617,0.4050632911392405,0.9466666666666667,0.37609841827768015,0.5380136443661971,0.48242530755711777,0.5164319248826291,8,48,0.1352112676056338,1,0.004672897196261682,25.00873209919665
"Tobias Harris","PHI",36,1258,2477,656,208,409,0.508557457212714,42,133,0.3157894736842105,0.3157894736842105,114,186,230,102,24,0.44711538461538464,0.4720812182741117,0.8095238095238095,0.24538745387453875,0.4997882841328413,0.5,0.5442404006677797,22,44,0.10757946210268948,1,0.007518796992481203,24.048316251830162
"Tyler Herro","MIA",38,1250,2480,786,190,417,0.4556354916067146,100,258,0.3875968992248062,0.39215686274509803,106,124,256,207,93,0.3263157894736842,0.33513513513513515,0.69,0.38222222222222224,0.48553789237668166,0.5037037037037037,0.5363511659807956,10,39,0.09352517985611511,9,0.03488372093023256,29.203229203229206
"Derrick White","SAS",41,1245,2571,596,142,274,0.5182481751824818,64,214,0.29906542056074764,0.29906542056074764,120,98,186,153,39,0.34507042253521125,0.35,0.796875,0.4385245901639344,0.5044030737704918,0.48770491803278687,0.5403669724770642,4,16,0.058394160583941604,1,0.004672897196261682,20.93973442288049
"LeBron James","LAL",34,1245,2562,981,270,442,0.6108597285067874,97,268,0.3619402985074627,0.3619402985074627,150,212,328,165,126,0.3925925925925926,0.4092664092664093,0.5670103092783505,0.37746478873239436,0.5261937940761636,0.5852112676056338,0.6200762388818297,22,27,0.06108597285067873,1,0.0037313432835820895,31.423550087873462
"LaMelo Ball","CHA",39,1239,2637,741,164,361,0.45429362880886426,105,283,0.3710247349823322,0.3710247349823322,98,64,264,228,87,0.1951219512195122,0.20253164556962025,0.7238095238095238,0.4394409937888199,0.51921984375,0.49922360248447206,0.5348837209302325,12,27,0.07479224376731301,0,0,27.18086897945436
"Brandon Ingram","NOP",36,1238,2480,808,236,495,0.4767676767676768,58,168,0.34523809523809523,0.34523809523809523,162,200,272,156,18,0.423728813559322,0.4329004329004329,0.896551724137931,0.25339366515837103,0.4806780542986425,0.48717948717948717,0.5370619946091644,10,33,0.06666666666666667,1,0.005952380952380952,29.607357622921825
"Alec Burks","NYK",45,1237,2415,518,72,194,0.3711340206185567,84,211,0.3981042654028436,0.3981042654028436,122,54,90,192,60,0.375,0.391304347826087,0.7619047619047619,0.5209876543209877,0.5005374074074074,0.4888888888888889,0.5548387096774193,6,18,0.09278350515463918,1,0.004739336492890996,18.346627991298043
"Myles Turner","IND",42,1235,2461,540,139,210,0.6619047619047619,61,184,0.33152173913043476,0.33152173913043476,79,190,88,183,0,0.6834532374100719,0.8050847457627118,1,0.467005076142132,0.5298657360406092,0.5850253807106599,0.6150341685649203,42,15,0.07142857142857142,0,0,17.79783393501805
"Monte Morris","DEN",41,1230,2453,524,145,265,0.5471698113207547,69,183,0.3770491803278688,0.3770491803278688,27,126,164,189,18,0.43448275862068964,0.4375,0.9130434782608695,0.40848214285714285,0.49536651785714286,0.5546875,0.5672451193058569,2,17,0.06415094339622641,1,0.00546448087431694,18.610603290676416
"Nikola Vucevic","CHI",37,1227,2506,606,194,396,0.4898989898989899,60,184,0.32608695652173914,0.32786885245901637,38,272,116,180,0,0.7010309278350515,0.8047337278106509,1,0.31724137931034485,0.5016784110535405,0.4896551724137931,0.5008291873963516,50,21,0.05303030303030303,0,0,23.799205489346335
"Herbert Jones","NOP",42,1225,2485,384,120,225,0.5333333333333333,28,70,0.4,0.4057971014492754,60,170,70,84,0,0.7083333333333334,0.7456140350877193,1,0.23728813559322035,0.5462462585034014,0.5491525423728814,0.5853658536585366,12,25,0.1111111111111111,0,0,13.22695035460993
"Jae'Sean Tate","HOU",45,1224,2537,564,187,324,0.5771604938271605,36,119,0.3025210084033613,0.3025210084033613,82,152,222,105,3,0.40641711229946526,0.4779874213836478,0.9722222222222222,0.2686230248306998,0.5398198645598195,0.5440180586907449,0.5720081135902637,56,34,0.10493827160493827,0,0,20.324629498941427
"Robert Covington","POR",42,1223,2496,322,44,91,0.4835164835164835,71,199,0.35678391959798994,0.35678391959798994,21,56,32,207,6,0.6363636363636364,0.7567567567567568,0.971830985915493,0.6862068965517242,0.543958448275862,0.5189655172413793,0.5331125827814569,14,13,0.14285714285714285,2,0.010050251256281407,12.53141831238779
"Eric Bledsoe","LAC",47,1218,2454,468,128,269,0.4758364312267658,46,142,0.323943661971831,0.32857142857142857,74,84,172,126,12,0.328125,0.3333333333333333,0.9130434782608695,0.34549878345498786,0.5087099022004891,0.4793187347931874,0.52,4,15,0.055762081784386616,1,0.007042253521126761,20.138131588513268
"Lonzo Ball","CHI",35,1212,2484,455,52,123,0.42276422764227645,110,260,0.4230769230769231,0.4263565891472868,21,42,62,279,51,0.40384615384615385,0.45652173913043476,0.8454545454545455,0.6788511749347258,0.5509364829396326,0.566579634464752,0.5774111675126904,12,13,0.10569105691056911,5,0.019230769230769232,17.327994175464145
"Malik Beasley","MIN",45,1212,2522,557,64,144,0.4444444444444444,136,390,0.3487179487179487,0.35051546391752575,21,82,46,372,36,0.640625,0.6833333333333333,0.9117647058823529,0.7303370786516854,0.5379239661654135,0.50187265917603,0.505524861878453,8,21,0.14583333333333334,4,0.010256410256410256,19.89637305699482
"Terry Rozier","CHA",37,1210,2526,695,142,283,0.5017667844522968,113,298,0.37919463087248323,0.38175675675675674,72,132,152,273,66,0.4647887323943662,0.4782608695652174,0.8053097345132744,0.5129087779690189,0.5188532815198618,0.536144578313253,0.5671031096563012,8,20,0.0706713780918728,4,0.013422818791946308,23.044397463002117
"Tim Hardaway Jr.","DAL",40,1209,2378,579,105,221,0.4751131221719457,99,296,0.3344594594594595,0.339041095890411,72,140,70,237,60,0.6666666666666666,0.6666666666666666,0.797979797979798,0.5725338491295938,0.51299833984375,0.49032882011605416,0.518850987432675,0,14,0.06334841628959276,2,0.006756756756756757,22.034534534534533
"Josh Hart","NOP",36,1195,2396,477,136,227,0.5991189427312775,37,109,0.3394495412844037,0.3394495412844037,94,136,136,93,18,0.5,0.5230769230769231,0.8378378378378378,0.3244047619047619,0.5552894029850747,0.5699404761904762,0.6053299492385786,12,24,0.10572687224669604,0,0,17.033773861967695
"Gary Harris","ORL",40,1189,2430,463,102,194,0.5257731958762887,69,194,0.3556701030927835,0.3556701030927835,52,114,90,189,18,0.5588235294117647,0.5816326530612245,0.9130434782608695,0.5,0.5257369845360825,0.529639175257732,0.5608272506082725,8,16,0.08247422680412371,6,0.030927835051546393,16.770413767850606
"Khris Middleton","MIL",37,1182,2489,742,158,332,0.4759036144578313,90,230,0.391304347826087,0.391304347826087,156,98,218,177,93,0.310126582278481,0.3202614379084967,0.6555555555555556,0.4092526690391459,0.48702588967971533,0.5213523131672598,0.5816164817749604,10,15,0.045180722891566265,4,0.017391304347826087,26.7741935483871
