"Name","TeamAbbreviation","GamesPlayed","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"Franz Wagner","ORL",66,2096,4312,1023,303,596,0.5083892617449665,87,238,0.36554621848739494,0.36554621848739494,156,318,288,222,39,0.5247524752475248,0.5371621621621622,0.8505747126436781,0.2853717026378897,0.517825479616307,0.5197841726618705,0.5577971646673937,14,80,0.1342281879194631,1,0.004201680672268907,21.089558398679323
"Stephen Curry","GSW",60,2091,4328,1538,234,451,0.5188470066518847,270,716,0.3770949720670391,0.379746835443038,260,176,292,471,339,0.37606837606837606,0.3793103448275862,0.5814814814814815,0.6135389888603257,0.513257525951557,0.5475578406169666,0.5954258675078864,4,31,0.06873614190687362,8,0.0111731843575419,30.061728395061728
"Trae Young","ATL",59,2046,4203,1639,376,756,0.4973544973544973,173,455,0.3802197802197802,0.381057268722467,368,98,654,111,408,0.13031914893617022,0.1320754716981132,0.2138728323699422,0.37572254335260113,0.5048443744752309,0.5247729149463254,0.5835734870317003,10,70,0.09259259259259259,7,0.015384615384615385,34.28330166772219
"Tyrese Maxey","PHI",57,2030,4021,1003,281,556,0.5053956834532374,90,213,0.4225352112676056,0.42857142857142855,171,240,322,180,90,0.42704626334519574,0.4316546762589928,0.6666666666666666,0.27698309492847856,0.5108875163398693,0.540962288686606,0.5854952830188679,6,40,0.07194244604316546,1,0.004694835680751174,20.654627539503387
"Jalen Brunson","DAL",63,2028,3974,1018,331,613,0.5399673735725938,75,193,0.38860103626943004,0.38860103626943004,131,168,494,180,45,0.2537764350453172,0.2553191489361702,0.8,0.23945409429280398,0.47079646401985115,0.5502481389578163,0.5803673938002296,4,31,0.05057096247960848,0,0,21.96765498652291
"Kyle Kuzma","WAS",60,2016,4057,1033,270,507,0.5325443786982249,116,339,0.3421828908554572,0.3431952662721893,145,270,270,312,36,0.5,0.5378486055776892,0.896551724137931,0.40070921985815605,0.4952333530805687,0.524822695035461,0.5529978586723768,38,33,0.0650887573964497,1,0.0029498525073746312,24.09879839786382
"Buddy Hield","IND",66,2005,4119,1006,132,280,0.4714285714285714,217,590,0.3677966101694915,0.3673469387755102,91,112,152,543,108,0.42424242424242425,0.448,0.8341013824884793,0.6781609195402298,0.5246565743944637,0.5258620689655172,0.5448504983388704,14,29,0.10357142857142858,11,0.01864406779661017,21.6705731941189
"Karl-Anthony Towns","MIN",59,1994,4145,1455,399,686,0.5816326530612245,120,297,0.40404040404040403,0.40404040404040403,297,418,380,321,39,0.5238095238095238,0.6005747126436781,0.8916666666666667,0.3021363173957274,0.5336344704684317,0.5890132248219736,0.6407079646017699,102,73,0.10641399416909621,2,0.006734006734006734,27.506318449873632
"Domantas Sabonis","SAC",58,1991,4030,1079,377,597,0.6314907872696818,37,120,0.30833333333333335,0.30833333333333335,214,460,294,108,3,0.610079575596817,0.7033639143730887,0.972972972972973,0.16736401673640167,0.5406145746164575,0.6032078103207811,0.6384615384615384,100,43,0.07202680067001675,1,0.008333333333333333,22.38968982088248
"Fred VanVleet","TOR",52,1984,3958,1112,166,379,0.43799472295514513,208,522,0.39846743295019155,0.402321083172147,156,70,262,375,249,0.21084337349397592,0.21212121212121213,0.6009615384615384,0.5793562708102109,0.4939568309070549,0.5305216426193119,0.5660474716202271,2,31,0.08179419525065963,9,0.017241379310344827,24.185436256286902
"Scottie Barnes","TOR",56,1983,3920,836,290,542,0.5350553505535055,44,144,0.3055555555555556,0.3028169014084507,124,252,328,114,18,0.43448275862068964,0.504,0.8636363636363636,0.2099125364431487,0.5028760233918128,0.5189504373177842,0.5514511873350924,80,28,0.05166051660516605,1,0.006944444444444444,19.00898925674194
"Dejounte Murray","SAS",57,1975,4105,1168,409,806,0.5074441687344913,72,229,0.314410480349345,0.314410480349345,134,162,656,150,66,0.1980440097799511,0.20351758793969849,0.6944444444444444,0.221256038647343,0.5049085106382978,0.4995169082125604,0.5275768535262206,22,44,0.05459057071960298,2,0.008733624454148471,26.861188586140315
"Patty Mills","BKN",65,1964,4027,817,90,212,0.42452830188679247,198,476,0.41596638655462187,0.4177215189873418,43,108,72,546,48,0.6,0.6136363636363636,0.9191919191919192,0.6918604651162791,0.5301394314868805,0.5625,0.5755649717514124,4,15,0.07075471698113207,10,0.02100840336134454,16.991150442477874
"Reggie Jackson","LAC",63,1947,3952,1055,258,586,0.4402730375426621,141,434,0.3248847926267281,0.3263888888888889,116,104,412,258,165,0.20155038759689922,0.203125,0.6099290780141844,0.42549019607843136,0.4948071850393701,0.4602941176470588,0.48613678373382624,4,31,0.052901023890784986,2,0.004608294930875576,27.776516011810127
"Evan Mobley","CLE",57,1944,3865,842,320,602,0.53156146179402,20,78,0.2564102564102564,0.2597402597402597,142,402,238,57,3,0.628125,0.6979166666666666,0.95,0.11470588235294117,0.5184766568483063,0.5147058823529411,0.5446891191709845,64,42,0.06976744186046512,0,0,20.28020211299954
"Tobias Harris","PHI",55,1938,3823,985,320,615,0.5203252032520326,64,191,0.33507853403141363,0.33507853403141363,153,284,356,165,27,0.44375,0.46405228758169936,0.859375,0.2369727047146402,0.5036661910669975,0.5161290322580645,0.5581527936145952,28,62,0.1008130081300813,1,0.005235602094240838,23.01116124436001
"Terry Rozier","CHA",57,1936,4038,1116,230,455,0.5054945054945055,177,470,0.37659574468085105,0.37901498929336186,125,184,276,435,96,0.4,0.423963133640553,0.8192090395480226,0.5081081081081081,0.5259032573289902,0.5356756756756756,0.5676229508196722,26,30,0.06593406593406594,8,0.01702127659574468,23.054945054945055
"Anthony Edwards","MIN",56,1935,4000,1196,263,514,0.5116731517509727,165,476,0.34663865546218486,0.3473684210526316,175,192,334,285,210,0.3650190114068441,0.375,0.5757575757575758,0.4808080808080808,0.5563756319514661,0.5156565656565657,0.5473345588235294,14,36,0.07003891050583658,0,0,27.07471139185363
"De'Aaron Fox","SAC",55,1926,4033,1239,409,776,0.5270618556701031,59,213,0.27699530516431925,0.27699530516431925,244,172,646,99,78,0.21026894865525672,0.2107843137254902,0.559322033898305,0.21536905965621841,0.4927368048533873,0.5030333670374115,0.5487156775907883,2,42,0.05412371134020619,3,0.014084507042253521,28.29646017699115
