"Name","TeamAbbreviation","GamesPlayed","Minutes","FTA","Technical Free Throw Trips","TwoPtShootingFoulsDrawn","2pt And 1 Free Throw Trips","ThreePtShootingFoulsDrawn","3pt And 1 Free Throw Trips","NonShootingFoulsDrawn","ShootingFoulsDrawnPct","TwoPtShootingFoulsDrawnPct","ThreePtShootingFoulsDrawnPct"
"Evan Fournier","NYK",57,1681,83,8,29,10,5,0,6,0.04676753782668501,0.09965635738831616,0.011467889908256881
"Herbert Jones","NOP",56,1677,110,2,52,12,0,0,8,0.11685393258426967,0.15339233038348082,0
"Gary Trent Jr.","TOR",48,1675,113,8,36,9,6,1,13,0.05357142857142857,0.09137055837563451,0.015384615384615385
"Christian Wood","HOU",54,1668,250,0,99,21,2,0,33,0.12672521957340024,0.18714555765595464,0.007462686567164179
"Luguentz Dort","OKC",51,1665,191,3,78,14,2,0,20,0.10101010101010101,0.19548872180451127,0.005089058524173028
"Seth Curry","PHI",48,1665,74,20,14,6,6,3,10,0.03436426116838488,0.0457516339869281,0.021739130434782608
"Pascal Siakam","TOR",44,1664,233,2,110,27,0,0,18,0.1317365269461078,0.15781922525107603,0
"Josh Giddey","OKC",53,1664,78,0,35,6,0,0,7,0.05116959064327485,0.07383966244725738,0
"Jonas Valanciunas","NOP",53,1658,211,0,95,17,0,0,19,0.12532981530343007,0.14937106918238993,0
"De'Aaron Fox","SAC",48,1652,281,0,141,38,1,0,16,0.14963119072708114,0.18383311603650587,0.005494505494505495
"Will Barton","DEN",51,1649,88,4,39,6,1,1,6,0.05738880918220947,0.10025706940874037,0.003246753246753247
"Jaren Jackson Jr.","MEM",59,1642,263,1,114,26,6,1,21,0.13303769401330376,0.19895287958115182,0.0182370820668693
"Marcus Smart","BOS",50,1637,138,0,52,15,3,1,20,0.10416666666666667,0.18055555555555555,0.0125
"Jarrett Allen","CLE",50,1630,215,0,106,31,0,0,17,0.18629173989455183,0.18962432915921287,0
"James Harden","BKN",44,1627,350,12,124,31,31,9,23,0.18879415347137637,0.25203252032520324,0.09422492401215805
"Darius Garland","CLE",47,1626,112,23,32,10,3,1,15,0.04430379746835443,0.06837606837606838,0.009316770186335404
"Zach LaVine","CHI",47,1624,229,18,88,28,5,1,23,0.10141766630316248,0.15304347826086956,0.014619883040935672
"Kentavious Caldwell-Pope","WAS",55,1618,79,8,27,6,3,3,10,0.05172413793103448,0.09121621621621621,0.01056338028169014
"Derrick White","BOS",53,1607,172,8,77,19,1,0,12,0.11572700296735905,0.19794344473007713,0.0035087719298245615
"Giannis Antetokounmpo","MIL",49,1604,545,1,257,59,1,0,38,0.2334841628959276,0.28056768558951967,0.005291005291005291
"RJ Barrett","NYK",48,1587,223,0,109,21,2,0,9,0.1332533013205282,0.19464285714285715,0.007326007326007326
"Jusuf Nurkic","POR",56,1579,268,0,126,34,0,0,24,0.18208092485549132,0.19811320754716982,0
"Jaylen Brown","BOS",46,1579,225,3,98,23,6,0,16,0.10993657505285412,0.16498316498316498,0.017045454545454544
"Kyle Lowry","MIA",46,1577,125,1,40,9,3,1,23,0.08414872798434442,0.17543859649122806,0.01060070671378092
"Robert Covington","LAC",55,1568,49,0,13,1,2,0,9,0.03836317135549872,0.09558823529411764,0.00784313725490196
"John Collins","ATL",50,1564,160,0,63,16,1,0,24,0.09800918836140889,0.12804878048780488,0.006211180124223602
"Monte Morris","DEN",52,1560,54,3,19,4,3,1,5,0.038461538461538464,0.05491329479768786,0.01327433628318584
"Luka Doncic","DAL",44,1559,320,5,147,34,1,1,27,0.13883677298311445,0.2094017094017094,0.0027472527472527475
"Anfernee Simons","POR",53,1555,96,13,30,8,3,0,12,0.04376657824933687,0.08670520231213873,0.007352941176470588
"Jrue Holiday","MIL",47,1553,116,3,49,7,0,0,10,0.0691114245416079,0.09898989898989899,0
"Gordon Hayward","CHA",48,1547,149,2,67,17,0,0,15,0.10136157337367625,0.15124153498871332,0
"Brandon Ingram","NOP",45,1545,239,16,99,27,5,2,22,0.11573033707865168,0.14347826086956522,0.02
"Justin Holiday","SAC",53,1544,43,1,12,2,3,0,6,0.029182879377431907,0.0821917808219178,0.008152173913043478
"Alec Burks","NYK",58,1544,191,4,78,17,8,2,12,0.1519434628975265,0.25742574257425743,0.030418250950570342
"OG Anunoby","TOR",42,1541,107,2,40,8,1,0,14,0.061377245508982034,0.10471204188481675,0.0034965034965034965
"Khris Middleton","MIL",48,1541,216,16,62,13,17,5,23,0.0998719590268886,0.1336206896551724,0.050473186119873815
"Duncan Robinson","MIA",56,1539,48,5,7,1,8,3,6,0.024518388791593695,0.07446808510638298,0.014675052410901468
"Kelly Oubre Jr.","CHA",54,1538,139,0,64,16,6,3,7,0.08939974457215837,0.18285714285714286,0.013856812933025405
"Jae'Sean Tate","HOU",56,1536,159,0,72,20,1,1,17,0.12248322147651007,0.1603563474387528,0.006802721088435374
"Donovan Mitchell","UTA",46,1535,205,2,83,30,13,1,15,0.096,0.1503623188405797,0.029017857142857144
"Jordan Poole","GSW",53,1529,166,9,59,16,8,2,16,0.09279778393351801,0.16905444126074498,0.021447721179624665
"Gary Harris","ORL",52,1527,79,7,30,7,3,0,4,0.06420233463035019,0.11857707509881422,0.011494252873563218
"Ja Morant","MEM",46,1526,323,6,137,32,1,0,32,0.133076181292189,0.1656590084643289,0.004761904761904762
"Dennis Schroder","HOU",52,1520,155,2,64,17,0,0,20,0.0963855421686747,0.1391304347826087,0
"Cole Anthony","ORL",46,1516,186,7,66,18,7,0,21,0.09441489361702128,0.14666666666666667,0.016556291390728478
"Joel Embiid","PHI",46,1515,518,8,239,58,0,0,45,0.22378277153558052,0.26555555555555554,0
"LeBron James","LAL",41,1508,230,8,106,39,1,0,21,0.11431623931623931,0.17320261437908496,0.0030864197530864196
"Tyler Herro","MIA",46,1504,141,6,47,6,4,2,20,0.059665871121718374,0.08918406072106262,0.00964630225080386
"Wendell Carter Jr.","ORL",51,1497,153,0,71,18,0,0,14,0.11993243243243243,0.17401960784313725,0
"Malik Beasley","MIN",59,1495,42,11,11,2,0,0,6,0.016200294550810016,0.05583756345177665,0
"P.J. Tucker","MIA",52,1489,54,0,13,2,0,0,15,0.0377906976744186,0.07065217391304347,0
"Shai Gilgeous-Alexander","OKC",43,1487,297,17,119,19,1,0,29,0.13498312710911137,0.1839258114374034,0.004132231404958678
"Josh Hart","POR",44,1484,171,0,81,15,2,1,10,0.16835699797160245,0.2375366568914956,0.013157894736842105
"Kevin Huerter","ATL",51,1480,37,1,12,3,3,1,4,0.029239766081871343,0.04780876494023904,0.011450381679389313
"Mike Conley","UTA",52,1471,117,1,40,8,0,0,22,0.06666666666666667,0.13333333333333333,0
"Jaden McDaniels","MIN",56,1470,57,0,33,17,0,0,4,0.0718954248366013,0.12692307692307692,0
"Bobby Portis","MIL",51,1468,94,0,38,9,1,0,12,0.05855855855855856,0.08962264150943396,0.004132231404958678
"Steven Adams","MEM",56,1464,153,0,65,17,0,0,19,0.19696969696969696,0.19696969696969696,0
"Pat Connaughton","MIL",54,1457,37,2,8,3,4,0,5,0.02830188679245283,0.07079646017699115,0.012861736334405145
"Jordan Clarkson","UTA",55,1452,113,6,39,19,8,1,13,0.05926860025220681,0.1111111111111111,0.01809954751131222
"CJ McCollum","NOP",41,1450,85,1,43,16,2,0,4,0.05603985056039851,0.09110169491525423,0.006042296072507553
"D'Angelo Russell","MIN",45,1449,162,8,42,6,6,1,30,0.06357615894039735,0.11506849315068493,0.015384615384615385
"Darius Bazley","OKC",53,1449,122,0,67,14,0,0,0,0.12617702448210924,0.19476744186046513,0
"Al Horford","BOS",51,1442,79,0,35,7,0,0,8,0.07575757575757576,0.1346153846153846,0
"Bradley Beal","WAS",40,1439,203,14,81,16,5,0,15,0.10225921521997622,0.12939297124600638,0.023255813953488372
"Chris Duarte","IND",50,1433,106,3,44,6,5,2,5,0.07954545454545454,0.11764705882352941,0.02066115702479339
"Cameron Johnson","PHX",55,1431,78,1,33,9,4,2,6,0.07156673114119923,0.16417910447761194,0.012658227848101266
"Jakob Poeltl","SAS",49,1414,131,0,66,17,0,0,8,0.12667946257197696,0.12692307692307692,0
"Rudy Gobert","UTA",44,1414,286,1,117,21,0,0,35,0.2647058823529412,0.26590909090909093,0
"Norman Powell","LAC",43,1413,218,3,100,18,2,2,16,0.15315315315315314,0.2364066193853428,0.00823045267489712
"Robert Williams III","BOS",47,1408,75,0,37,11,0,0,5,0.11935483870967742,0.11974110032362459,0
"Malik Monk","LAL",52,1408,79,3,31,10,0,0,12,0.05656934306569343,0.12156862745098039,0
"Jarred Vanderbilt","MIN",54,1405,93,0,40,12,0,0,13,0.13333333333333333,0.1384083044982699,0
"Clint Capela","ATL",50,1402,122,0,62,12,0,0,5,0.13566739606126915,0.13596491228070176,0
"Cade Cunningham","DET",44,1400,90,5,33,7,0,0,13,0.04755043227665706,0.07819905213270142,0
"Ayo Dosunmu","CHI",54,1398,62,0,26,6,0,0,7,0.07365439093484419,0.11304347826086956,0
"Eric Gordon","HOU",47,1394,120,9,47,10,3,1,9,0.09416195856873823,0.1709090909090909,0.01171875
"Luke Kennard","LAC",50,1388,52,12,8,2,7,3,6,0.032119914346895075,0.050955414012738856,0.02258064516129032
"Spencer Dinwiddie","DAL",46,1384,149,5,61,12,4,0,11,0.11711711711711711,0.190625,0.01702127659574468
"Davion Mitchell","SAC",53,1376,43,0,17,5,0,0,6,0.029876977152899824,0.05014749262536873,0
"Jimmy Butler","MIA",40,1373,316,18,132,23,0,0,29,0.1864406779661017,0.20952380952380953,0
"Grayson Allen","MIL",49,1371,56,6,22,5,2,0,3,0.05,0.13580246913580246,0.006289308176100629
"Eric Bledsoe","LAC",54,1361,117,0,61,23,0,0,9,0.12055335968379446,0.17784256559766765,0
"Deni Avdija","WAS",58,1359,90,0,37,9,1,0,11,0.09476309226932668,0.1581196581196581,0.005988023952095809
"Jae Crowder","PHX",48,1354,58,0,14,2,6,1,7,0.04896907216494845,0.1037037037037037,0.019762845849802372
"Mitchell Robinson","NYK",53,1348,131,0,67,17,0,0,7,0.22483221476510068,0.22483221476510068,0
"Caris LeVert","CLE",43,1337,150,1,68,14,1,0,11,0.09387755102040816,0.128060263653484,0.004901960784313725
"Cody Martin","CHA",49,1335,82,0,32,8,2,0,10,0.09912536443148688,0.14285714285714285,0.01680672268907563
"Ivica Zubac","LAC",55,1333,171,0,74,11,0,0,16,0.19473684210526315,0.19473684210526315,0
"Carmelo Anthony","LAL",50,1327,119,8,35,4,9,4,12,0.07692307692307693,0.13513513513513514,0.02666666666666667
"Jeff Green","DEN",54,1325,139,0,76,24,1,0,4,0.1714922048997773,0.2389937106918239,0.007633587786259542
"Nickeil Alexander-Walker","UTA",52,1322,97,3,41,5,1,0,7,0.0626865671641791,0.11294765840220386,0.003257328990228013
"Kevin Durant","BKN",36,1313,255,10,80,16,9,2,39,0.11125,0.13050570962479607,0.0481283422459893
"Devin Vassell","SAS",51,1311,56,2,23,5,3,1,3,0.04788213627992634,0.0812720848056537,0.011538461538461539
"Jalen Green","HOU",43,1307,154,9,65,10,1,1,10,0.11092436974789915,0.19817073170731708,0.003745318352059925
"Isaiah Stewart","DET",50,1299,72,0,39,12,0,0,3,0.104,0.1111111111111111,0
"Mason Plumlee","CHA",51,1298,116,0,58,11,0,0,6,0.2049469964664311,0.20640569395017794,0
"Anthony Davis","LAL",37,1298,227,17,84,23,0,0,33,0.1206896551724138,0.13333333333333333,0
"Grant Williams","BOS",55,1278,49,0,19,5,0,0,6,0.06333333333333334,0.17757009345794392,0
"Mo Bamba","ORL",49,1272,50,1,24,3,0,0,2,0.05542725173210162,0.09486166007905138,0
"Kevon Looney","GSW",59,1263,103,0,50,7,0,0,5,0.15432098765432098,0.15479876160990713,0
"Georges Niang","PHI",54,1263,51,4,21,5,0,0,5,0.04861111111111111,0.12727272727272726,0
"Tim Hardaway Jr.","DAL",42,1245,103,2,38,9,6,1,9,0.07801418439716312,0.14901960784313725,0.019417475728155338
"Montrezl Harrell","CHA",50,1245,230,0,119,36,0,0,14,0.2337917485265226,0.2408906882591093,0
"Reggie Bullock","DAL",49,1242,35,14,7,3,1,0,4,0.023529411764705882,0.08433734939759036,0.0038910505836575876
"Isaac Okoro","CLE",43,1240,99,0,50,11,0,0,4,0.15060240963855423,0.22935779816513763,0
"Myles Turner","IND",42,1235,105,0,52,15,0,0,8,0.12093023255813953,0.21052631578947367,0
"Terrence Ross","ORL",51,1234,113,7,37,14,12,4,9,0.09959349593495935,0.137546468401487,0.053811659192825115
"Lonnie Walker IV","SAS",54,1230,99,5,45,6,0,0,4,0.07389162561576355,0.1271186440677966,0
"Furkan Korkmaz","PHI",51,1223,72,0,28,4,1,0,9,0.06636155606407322,0.1346153846153846,0.004366812227074236
"Dwight Powell","DAL",59,1214,129,0,62,22,0,0,13,0.21305841924398625,0.23846153846153847,0
"Lonzo Ball","CHI",35,1212,28,0,12,4,2,2,3,0.03580562659846547,0.0916030534351145,0.007692307692307693
"Gabe Vincent","MIA",50,1202,45,0,14,2,3,0,5,0.04197530864197531,0.0880503144654088,0.012195121951219513
"Kevin Porter Jr.","HOU",39,1173,127,0,46,10,5,0,15,0.10159362549800798,0.17490494296577946,0.02092050209205021
"Chuma Okeke","ORL",49,1170,43,0,21,3,0,0,2,0.05185185185185185,0.12280701754385964,0
"Immanuel Quickley","NYK",55,1170,93,5,33,7,3,1,11,0.07302231237322515,0.14798206278026907,0.011111111111111112
"Avery Bradley","LAL",49,1165,14,3,5,1,0,0,1,0.0165016501650165,0.03937007874015748,0
"De'Anthony Melton","MEM",51,1156,80,2,28,2,2,1,10,0.05976095617529881,0.10687022900763359,0.008333333333333333
"Hamidou Diallo","DET",51,1151,123,0,69,21,0,0,3,0.13320463320463322,0.15862068965517243,0
"Bogdan Bogdanovic","ATL",40,1149,54,3,15,3,2,0,9,0.03470715835140998,0.07653061224489796,0.0037735849056603774
"Lauri Markkanen","CLE",38,1148,73,0,33,8,1,1,7,0.07456140350877193,0.14285714285714285,0.0044444444444444444
"Cory Joseph","DET",47,1147,80,12,27,10,0,0,12,0.08737864077669903,0.13636363636363635,0
"Bam Adebayo","MIA",34,1134,201,0,105,25,0,0,7,0.19444444444444445,0.1958955223880597,0
"Matisse Thybulle","PHI",43,1134,23,0,9,3,0,0,1,0.043689320388349516,0.0891089108910891,0
"Garrison Mathews","HOU",41,1124,131,6,21,1,26,10,12,0.1267605633802817,0.28378378378378377,0.08540925266903915
"Killian Hayes","DET",46,1123,49,1,21,2,0,0,4,0.06666666666666667,0.10396039603960396,0
"Joe Ingles","UTA",45,1122,22,0,5,1,1,0,5,0.020689655172413793,0.078125,0.004424778761061947
"Max Strus","MIA",47,1120,43,3,11,3,5,2,5,0.03902439024390244,0.10679611650485436,0.016286644951140065
"Kevin Love","CLE",50,1117,158,4,39,7,11,1,25,0.08695652173913043,0.1598360655737705,0.03323262839879154
"Chris Boucher","TOR",55,1113,144,0,67,15,1,0,11,0.15813953488372093,0.23843416370106763,0.006711409395973154
"Precious Achiuwa","TOR",48,1107,76,0,40,8,0,0,2,0.10471204188481675,0.1238390092879257,0
"Coby White","CHI",39,1101,75,1,30,6,4,0,4,0.07423580786026202,0.13513513513513514,0.01694915254237288
"Josh Richardson","SAS",45,1101,71,2,23,3,2,0,10,0.06775067750677506,0.11004784688995216,0.0125
"Danilo Gallinari","ATL",47,1101,120,9,47,4,1,0,9,0.11510791366906475,0.2079646017699115,0.005235602094240838
"Jalen Suggs","ORL",39,1100,143,0,58,10,4,1,11,0.11923076923076924,0.16338028169014085,0.024242424242424242
"Tyus Jones","MEM",53,1098,45,6,15,4,0,0,7,0.03926701570680628,0.06048387096774194,0
"Kenyon Martin Jr.","HOU",55,1097,88,0,46,12,0,0,4,0.11528822055137844,0.15488215488215487,0
"Facundo Campazzo","DEN",54,1096,72,1,18,4,1,0,17,0.06551724137931035,0.16216216216216217,0.00558659217877095
"Torrey Craig","PHX",54,1092,36,0,17,6,0,0,4,0.05501618122977346,0.10429447852760736,0
"P.J. Washington","CHA",43,1092,65,0,31,5,0,0,4,0.0856353591160221,0.19375,0
"Nassir Little","POR",42,1088,94,0,42,12,2,0,8,0.12680115273775217,0.2198952879581152,0.01282051282051282
"Talen Horton-Tucker","LAL",42,1088,80,0,37,7,0,0,6,0.09343434343434344,0.13805970149253732,0
"Marcus Morris Sr.","LAC",36,1078,98,4,32,6,6,2,11,0.07407407407407407,0.10223642172523961,0.03
"Deandre Ayton","PHX",37,1076,103,0,53,13,0,0,5,0.11521739130434783,0.11751662971175167,0
"Kenrich Williams","OKC",49,1072,55,0,27,3,0,0,2,0.07917888563049853,0.12272727272727273,0
"Amir Coffey","LAC",48,1066,79,0,36,7,2,1,4,0.11801242236024845,0.24,0.011627906976744186
"Bruce Brown","BKN",50,1064,57,0,33,13,0,0,2,0.11148648648648649,0.12941176470588237,0
"Jerami Grant","DET",33,1062,184,18,76,12,0,0,13,0.13523131672597866,0.19437340153452684,0
"Maxi Kleber","DAL",42,1061,48,0,16,4,0,0,10,0.058823529411764705,0.19753086419753085,0
"Cedi Osman","CLE",46,1057,86,0,37,11,3,1,8,0.0898876404494382,0.2032967032967033,0.011406844106463879
"Damian Lillard","POR",29,1056,181,16,46,6,7,2,31,0.08877721943048576,0.14935064935064934,0.02422145328719723
"Patrick Beverley","MIN",40,1055,82,0,27,6,0,0,14,0.08157099697885196,0.1656441717791411,0
"Garrett Temple","NOP",55,1054,41,1,17,4,0,0,5,0.05802047781569966,0.14285714285714285,0
"Doug McDermott","SAS",43,1053,36,2,9,1,5,1,2,0.03317535545023697,0.04712041884816754,0.021645021645021644
"Corey Kispert","WAS",53,1051,43,1,19,3,1,0,2,0.06172839506172839,0.13286713286713286,0.0055248618784530384
"George Hill","MIL",41,1044,50,5,9,1,0,0,14,0.0371900826446281,0.072,0
"Otto Porter Jr.","GSW",48,1034,37,0,14,2,1,1,5,0.04491017964071856,0.09032258064516129,0.00558659217877095
"Kyle Anderson","MEM",47,1022,77,0,27,8,3,0,10,0.08595988538681948,0.10074626865671642,0.037037037037037035
"Draymond Green","GSW",34,1018,67,0,31,3,0,0,4,0.13537117903930132,0.1657754010695187,0
"Javonte Green","CHI",42,1017,74,0,36,2,0,0,2,0.14285714285714285,0.19047619047619047,0
"Jeremiah Robinson-Earl","OKC",44,1014,42,0,21,2,0,0,0,0.06752411575562701,0.13043478260869565,0
"Richaun Holmes","SAC",41,1012,87,0,42,16,0,0,9,0.13548387096774195,0.1377049180327869,0
"Caleb Martin","MIA",44,1009,69,0,34,6,0,0,4,0.09826589595375723,0.14782608695652175,0
"Kristaps Porzingis","DAL",34,1002,170,18,66,10,0,0,16,0.11702127659574468,0.16879795396419436,0
"Daniel Gafford","WAS",49,1001,88,0,48,18,0,0,6,0.15894039735099338,0.15894039735099338,0
"Trey Lyles","SAC",53,998,176,0,92,33,1,0,11,0.2085201793721973,0.3076923076923077,0.006802721088435374
"Raul Neto","WAS",49,996,83,0,33,12,1,0,13,0.09798270893371758,0.12890625,0.01098901098901099
"Nicolas Batum","LAC",40,992,24,0,9,3,3,0,0,0.043795620437956206,0.10975609756097561,0.015625
"Bryn Forbes","DEN",55,977,64,4,16,2,10,3,3,0.05592841163310962,0.07048458149779736,0.04090909090909091
"Ricky Rubio","CLE",34,970,103,13,29,5,1,0,18,0.06880733944954129,0.1111111111111111,0.005714285714285714
"Frank Jackson","DET",43,968,78,2,26,5,9,3,4,0.08158508158508158,0.14054054054054055,0.036885245901639344
"Andre Drummond","PHI",52,967,93,0,40,11,0,0,12,0.13651877133105803,0.13745704467353953,0
"John Konchar","MEM",52,967,37,0,15,0,1,0,2,0.0784313725490196,0.1388888888888889,0.010416666666666666
"Delon Wright","ATL",53,963,40,0,16,2,0,0,5,0.0784313725490196,0.12598425196850394,0
"Damion Lee","GSW",47,955,47,0,12,2,0,0,13,0.038834951456310676,0.07741935483870968,0
"Oshae Brissett","IND",47,953,93,0,42,9,2,0,6,0.13580246913580246,0.22105263157894736,0.014925373134328358
"DeAndre' Bembry","BKN",48,949,35,0,17,3,0,0,2,0.07488986784140969,0.08900523560209424,0
"Kemba Walker","NYK",37,948,71,3,24,4,6,2,5,0.07614213197969544,0.1256544502617801,0.029556650246305417
"Cam Thomas","BKN",48,939,78,2,31,8,2,1,9,0.07586206896551724,0.10915492957746478,0.013245033112582781
"Alperen Sengun","HOU",50,937,159,1,64,17,1,0,20,0.1766304347826087,0.2119205298013245,0.015151515151515152
"Malcolm Brogdon","IND",28,934,122,20,38,8,0,0,17,0.08616780045351474,0.13058419243986255,0
"Chimezie Metu","SAC",42,931,66,0,32,4,0,0,3,0.0898876404494382,0.15023474178403756,0
"Gary Payton II","GSW",56,928,50,0,23,6,0,0,5,0.08394160583941605,0.12777777777777777,0
"Paul George","LAC",26,924,117,7,47,10,4,1,8,0.08557046979865772,0.125,0.01818181818181818
"Austin Rivers","DEN",44,923,27,0,9,1,0,0,3,0.037037037037037035,0.1,0
"Danny Green","PHI",40,922,10,0,0,0,0,0,5,0,0,0
"Jordan Nwora","MIL",46,904,23,1,8,0,0,0,3,0.02168021680216802,0.0427807486631016,0
"Cam Reddish","NYK",43,901,101,0,46,8,1,0,7,0.11298076923076923,0.18699186991869918,0.0058823529411764705
"Tre Mann","OKC",45,898,56,0,27,6,0,0,4,0.06852791878172589,0.12053571428571429,0
"LaMarcus Aldridge","BKN",39,894,83,0,46,19,0,0,5,0.10599078341013825,0.11645569620253164,0
"Landry Shamet","PHX",45,891,54,3,16,3,7,0,1,0.0744336569579288,0.15841584158415842,0.03365384615384615
"Naz Reid","MIN",56,890,111,0,56,13,0,0,5,0.14177215189873418,0.20363636363636364,0
"Blake Griffin","BKN",48,873,70,0,31,10,0,0,10,0.10097719869706841,0.17415730337078653,0
"De'Andre Hunter","ATL",30,873,82,1,35,8,1,0,6,0.10227272727272728,0.14522821576763487,0.009009009009009009
"Troy Brown Jr.","CHI",48,868,25,0,14,5,0,0,1,0.0639269406392694,0.1206896551724138,0
"Brandon Clarke","MEM",45,867,89,0,41,13,2,1,8,0.125,0.12654320987654322,0.1
"Ziaire Williams","MEM",40,861,25,0,11,3,0,0,2,0.040892193308550186,0.09090909090909091,0
"Larry Nance Jr.","POR",37,858,49,0,21,5,0,0,6,0.09813084112149532,0.13815789473684212,0
"Hassan Whiteside","UTA",46,851,121,0,55,15,0,0,13,0.1870748299319728,0.1870748299319728,0
"JaVale McGee","PHX",52,839,104,0,51,21,0,0,12,0.13858695652173914,0.1408839779005525,0
"Dean Wade","CLE",43,832,27,0,9,4,1,0,3,0.052083333333333336,0.13636363636363635,0.007936507936507936
"Austin Reaves","LAL",39,832,56,1,24,9,0,0,8,0.13114754098360656,0.2727272727272727,0
