"Name","TeamAbbreviation","GamesPlayed","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"Scottie Barnes","TOR",49,1736,3428,706,238,463,0.5140388768898488,41,131,0.31297709923664124,0.31007751937984496,107,208,268,105,18,0.4369747899159664,0.5024154589371981,0.8536585365853658,0.22053872053872053,0.4980523648648648,0.5042087542087542,0.5372907153729072,62,25,0.05399568034557235,1,0.007633587786259542,18.75941737820191
"Terance Mann","LAC",60,1734,3507,631,188,347,0.5417867435158501,58,161,0.36024844720496896,0.36942675159235666,81,194,182,147,27,0.5159574468085106,0.563953488372093,0.8448275862068966,0.3169291338582677,0.5301004970178926,0.5413385826771654,0.5674460431654677,32,32,0.09221902017291066,0,0,15.66234426646326
"Bojan Bogdanovic","UTA",56,1734,3512,998,203,387,0.524547803617571,137,361,0.37950138504155123,0.37950138504155123,181,220,186,381,30,0.541871921182266,0.582010582010582,0.927007299270073,0.48262032085561496,0.5163066844919786,0.5461229946524064,0.5915071770334929,28,52,0.1343669250645995,2,0.00554016620498615,23.481985386747294
"LaMelo Ball","CHA",53,1733,3680,1062,237,508,0.46653543307086615,142,387,0.3669250645994832,0.36787564766839376,162,112,362,324,102,0.23628691983122363,0.24669603524229075,0.7605633802816901,0.4324022346368715,0.5192327528089887,0.5027932960893855,0.5405960945529291,20,39,0.07677165354330709,0,0,27.279270633397314
"Tobias Harris","PHI",49,1732,3410,914,300,572,0.5244755244755245,57,165,0.34545454545454546,0.34545454545454546,143,266,334,144,27,0.44333333333333336,0.4634146341463415,0.8421052631578947,0.22388059701492538,0.501177340569878,0.5230664857530529,0.5646766169154229,26,62,0.10839160839160839,1,0.006060606060606061,23.657628920786816
"Buddy Hield","IND",59,1730,3558,872,100,226,0.4424778761061947,196,535,0.3663551401869159,0.36585365853658536,84,88,112,498,90,0.44,0.4731182795698925,0.8469387755102041,0.7030223390275953,0.5270874670184696,0.5177398160315374,0.5390428211586902,14,24,0.10619469026548672,11,0.020560747663551402,21.98914116485686
"Terry Rozier","CHA",51,1721,3594,953,198,396,0.5,151,420,0.3595238095238095,0.36211031175059955,104,164,232,372,81,0.41414141414141414,0.4385026737967914,0.8211920529801324,0.5147058823529411,0.5227575738916256,0.5202205882352942,0.5510440835266821,22,30,0.07575757575757576,8,0.01904761904761905,22.874044860734532
"Keldon Johnson","SAS",55,1720,3564,863,216,440,0.4909090909090909,105,247,0.4251012145748988,0.4251012145748988,116,276,156,303,12,0.6388888888888888,0.6865671641791045,0.9619047619047619,0.35953420669577874,0.5143141193595342,0.5436681222707423,0.5722811671087533,30,48,0.10909090909090909,1,0.004048582995951417,20.34525277435265
"Nikola Jokic","DEN",52,1718,3493,1352,432,680,0.6352941176470588,84,226,0.37168141592920356,0.37668161434977576,236,492,372,237,15,0.5694444444444444,0.6525198938992043,0.9404761904761905,0.24944812362030905,0.4943640642303433,0.6158940397350994,0.6589566929133859,110,43,0.06323529411764706,0,0,31.011523687580027
"Andrew Wiggins","GSW",54,1713,3496,957,239,456,0.5241228070175439,122,295,0.4135593220338983,0.4135593220338983,113,250,228,327,39,0.5230125523012552,0.5580357142857143,0.8934426229508197,0.39280958721704395,0.5059793608521971,0.5619174434087882,0.5814094775212637,30,29,0.06359649122807018,2,0.006779661016949152,22.84701114488349
"Evan Mobley","CLE",50,1703,3382,743,284,532,0.5338345864661654,18,68,0.2647058823529412,0.26865671641791045,121,364,204,54,0,0.6408450704225352,0.7054263565891473,1,0.11333333333333333,0.5161974123539232,0.5183333333333333,0.5479351032448377,52,34,0.06390977443609022,0,0,20.367454068241468
"Royce O'Neale","UTA",54,1695,3432,411,65,98,0.6632653061224489,82,202,0.40594059405940597,0.40594059405940597,35,84,46,246,0,0.6461538461538462,0.6885245901639344,1,0.6733333333333333,0.5566435000000001,0.6266666666666667,0.6442006269592476,8,11,0.11224489795918367,1,0.0049504950495049506,9.534883720930232
"Desmond Bane","MEM",56,1691,3464,1000,208,417,0.4988009592326139,162,387,0.4186046511627907,0.41968911917098445,98,246,170,411,75,0.5913461538461539,0.6029411764705882,0.845679012345679,0.48134328358208955,0.5199001867995019,0.5609452736318408,0.5846245530393326,8,40,0.09592326139088729,8,0.020671834625323,22.949604743083007
"Devonte' Graham","NOP",55,1688,3400,713,82,205,0.4,153,447,0.3422818791946309,0.34234234234234234,90,54,110,348,111,0.32926829268292684,0.3333333333333333,0.7581699346405228,0.6855828220858896,0.5149067901234569,0.47776073619631904,0.5064935064935064,2,17,0.08292682926829269,3,0.006711409395973154,20.12936610608021
"Aaron Gordon","DEN",53,1683,3397,769,236,391,0.6035805626598465,62,186,0.3333333333333333,0.33695652173913043,111,290,182,150,36,0.614406779661017,0.6904761904761905,0.8064516129032258,0.3223570190641248,0.5472413913043478,0.5701906412478336,0.5998439937597504,52,36,0.09207161125319693,0,0,19.40337909186906
"Evan Fournier","NYK",57,1681,3379,826,128,272,0.47058823529411764,170,431,0.39443155452436196,0.397196261682243,60,126,130,450,60,0.4921875,0.5080645161290323,0.8823529411764706,0.6130867709815079,0.5248937142857143,0.5448079658605974,0.5607094133697135,8,20,0.07352941176470588,2,0.004640371229698376,21.129326047358834
"Herbert Jones","NOP",56,1677,3377,536,164,299,0.5484949832775919,38,106,0.3584905660377358,0.3619047619047619,94,218,110,114,0,0.6646341463414634,0.7171052631578947,1,0.2617283950617284,0.5513263613861387,0.5456790123456791,0.5905077262693157,24,36,0.12040133779264214,0,0,13.65891877774876
"Gary Trent Jr.","TOR",48,1675,3351,891,170,367,0.46321525885558584,153,385,0.3974025974025974,0.3984375,92,130,210,351,108,0.38235294117647056,0.38235294117647056,0.7647058823529411,0.511968085106383,0.5028383845126836,0.53125,0.555207026348808,0,24,0.0653950953678474,3,0.007792207792207792,21.853961677887106
"Christian Wood","HOU",54,1668,3500,947,248,451,0.549889135254989,99,266,0.37218045112781956,0.3712121212121212,154,298,198,249,48,0.6008064516129032,0.6995305164319249,0.8383838383838383,0.37099023709902373,0.5356046153846153,0.5529986052998606,0.5704819277108434,70,42,0.09312638580931264,0,0,23.840041015124328
"Luguentz Dort","OKC",51,1665,3438,877,163,335,0.48656716417910445,130,391,0.33248081841432225,0.3333333333333333,161,160,166,342,48,0.49079754601226994,0.5161290322580645,0.8769230769230769,0.5385674931129476,0.5323948275862068,0.4931129476584022,0.5387931034482759,16,46,0.1373134328358209,2,0.005115089514066497,23.154362416107382
"Seth Curry","PHI",48,1665,3292,731,165,298,0.5536912751677853,112,273,0.41025641025641024,0.41025641025641024,65,154,176,264,72,0.4666666666666667,0.4695121951219512,0.7857142857142857,0.47810858143607704,0.48881418563922946,0.5831873905429071,0.6047297297297297,2,7,0.02348993288590604,2,0.007326007326007326,18.91220320265047
"Pascal Siakam","TOR",44,1664,3287,964,324,614,0.5276872964169381,48,138,0.34782608695652173,0.35036496350364965,172,216,432,138,6,0.3333333333333333,0.3588039867109635,0.9583333333333334,0.18351063829787234,0.4811494007989348,0.526595744680851,0.5638921453692849,46,37,0.06026058631921824,0,0,25.657894736842106
"Josh Giddey","OKC",53,1664,3376,659,218,445,0.4898876404494382,56,210,0.26666666666666666,0.26666666666666666,55,132,304,138,30,0.30275229357798167,0.3316582914572864,0.8214285714285714,0.32061068702290074,0.49788954198473284,0.46106870229007635,0.4768451519536903,38,44,0.09887640449438202,5,0.023809523809523808,22.448979591836736
"Jonas Valanciunas","NOP",53,1658,3301,953,319,558,0.5716845878136201,47,122,0.38524590163934425,0.38524590163934425,174,392,246,138,3,0.6144200626959248,0.7716535433070866,0.9787234042553191,0.17941176470588235,0.5106230882352941,0.5727941176470588,0.6132561132561133,130,31,0.05555555555555555,0,0,24.01376754037596
"De'Aaron Fox","SAC",48,1652,3445,1045,343,664,0.516566265060241,49,181,0.27071823204419887,0.27071823204419887,212,138,548,81,66,0.20116618075801748,0.20175438596491227,0.5510204081632653,0.21420118343195266,0.49149218934911243,0.4928994082840237,0.5414507772020726,2,36,0.05421686746987952,2,0.011049723756906077,28.401755744900598
"Will Barton","DEN",51,1649,3334,773,181,356,0.5084269662921348,114,308,0.37012987012987014,0.3713355048859935,69,180,182,246,96,0.4972375690607735,0.5232558139534884,0.7192982456140351,0.463855421686747,0.5089270739064857,0.5301204819277109,0.5483641536273115,18,33,0.09269662921348315,4,0.012987012987012988,21.440085975282106
"Jaren Jackson Jr.","MEM",59,1642,3394,986,233,485,0.48041237113402063,103,324,0.31790123456790126,0.3188854489164087,211,264,202,303,6,0.5665236051502146,0.6255924170616114,0.9805825242718447,0.4004944375772559,0.5187382899628253,0.4789864029666255,0.5335861321776815,44,68,0.1402061855670103,10,0.030864197530864196,25.737332997227124
"Marcus Smart","BOS",50,1637,3325,584,127,251,0.5059760956175299,74,238,0.31092436974789917,0.3135593220338983,108,96,158,213,9,0.3779527559055118,0.4067796610169492,0.9594594594594594,0.4867075664621677,0.5089630390143738,0.4867075664621677,0.5328467153284672,18,18,0.07171314741035857,0,0,17.365749398877906
"Jarrett Allen","CLE",50,1630,3233,810,328,484,0.6776859504132231,1,10,0.1,0.1,151,468,188,0,3,0.7134146341463414,0.8571428571428571,0,0.020242914979757085,0.5836913967611336,0.667004048582996,0.6911262798634812,110,33,0.06818181818181818,0,0,18.39017735334243
"James Harden","BKN",44,1627,3315,990,190,399,0.47619047619047616,102,307,0.3322475570032573,0.3322475570032573,304,60,320,72,234,0.15789473684210525,0.17045454545454544,0.23529411764705882,0.4348441926345609,0.5263334277620397,0.48583569405099153,0.580568720379147,28,63,0.15789473684210525,3,0.009771986970684038,28.371467025572006
"Darius Garland","CLE",47,1626,3260,953,244,446,0.547085201793722,121,320,0.378125,0.3785488958990536,102,136,352,198,165,0.2786885245901639,0.28451882845188287,0.5454545454545454,0.4177545691906005,0.5043596965699209,0.5554830287206266,0.5788819875776398,10,24,0.053811659192825115,1,0.003125,26.67574931880109
"Zach LaVine","CHI",47,1624,3327,1156,276,515,0.5359223300970873,135,338,0.3994082840236686,0.3994082840236686,199,206,346,234,171,0.37318840579710144,0.3772893772893773,0.5777777777777777,0.3962485345838218,0.5399060446009389,0.5609613130128956,0.6074468085106383,6,40,0.07766990291262135,0,0,29.199672220704727
"Kentavious Caldwell-Pope","WAS",55,1618,3279,637,121,275,0.44,108,284,0.38028169014084506,0.38162544169611307,71,156,86,297,27,0.6446280991735537,0.6724137931034483,0.9166666666666666,0.5080500894454383,0.5134568100358423,0.5062611806797853,0.5347457627118644,10,16,0.05818181818181818,3,0.01056338028169014,17.969821673525377
"Derrick White","BOS",53,1607,3310,755,173,331,0.5226586102719033,87,284,0.30633802816901406,0.30633802816901406,148,124,222,216,45,0.3583815028901734,0.36904761904761907,0.8275862068965517,0.46178861788617886,0.5116719512195121,0.49349593495934957,0.5444606413994169,10,18,0.054380664652567974,1,0.0035211267605633804,20.71808510638298
"Giannis Antetokounmpo","MIL",49,1604,3348,1443,438,718,0.6100278551532033,58,188,0.30851063829787234,0.31016042780748665,393,356,520,69,105,0.4063926940639269,0.4427860696517413,0.39655172413793105,0.20750551876379691,0.5341765227021041,0.5794701986754967,0.631233595800525,72,45,0.06267409470752089,0,0,35.033557046979865
"RJ Barrett","NYK",48,1587,3167,863,210,472,0.4449152542372881,96,271,0.35424354243542433,0.35555555555555557,155,168,252,267,21,0.4,0.4117647058823529,0.9270833333333334,0.36473755047106327,0.5373486504723347,0.47644683714670255,0.5124703087885986,12,63,0.13347457627118645,1,0.0036900369003690036,25.650863250205536
"Jusuf Nurkic","POR",56,1579,3201,842,306,544,0.5625,15,56,0.26785714285714285,0.26785714285714285,185,384,228,42,3,0.6274509803921569,0.7559055118110236,0.9333333333333333,0.09333333333333334,0.5401686666666666,0.5475,0.5879888268156425,104,47,0.08639705882352941,0,0,23.765945646145312
"Jaylen Brown","BOS",46,1579,3181,1092,276,519,0.5317919075144508,122,346,0.35260115606936415,0.3546511627906977,174,258,294,291,75,0.4673913043478261,0.48314606741573035,0.7950819672131147,0.4,0.506918271461717,0.530635838150289,0.566008316008316,18,58,0.11175337186897881,3,0.008670520231213872,30.53307284398549
"Kyle Lowry","MIA",46,1577,3159,610,104,197,0.5279187817258884,99,281,0.35231316725978645,0.35611510791366907,105,66,142,201,96,0.3173076923076923,0.33,0.6767676767676768,0.5878661087866108,0.5140731578947368,0.5282426778242678,0.5702247191011236,8,15,0.07614213197969544,2,0.0071174377224199285,18.746502518186904
"Robert Covington","LAC",55,1568,3200,420,61,124,0.49193548387096775,86,253,0.33992094861660077,0.33992094861660077,40,74,48,249,9,0.6065573770491803,0.7551020408163265,0.9651162790697675,0.6710875331564987,0.5464624668435013,0.5039787798408488,0.525,24,19,0.1532258064516129,2,0.007905138339920948,13.045912653975364
"John Collins","ATL",50,1564,3172,839,263,445,0.5910112359550562,62,160,0.3875,0.3875,127,412,114,183,3,0.7832699619771863,0.8765957446808511,0.9838709677419355,0.2644628099173554,0.5459613223140496,0.5884297520661157,0.619645494830133,56,35,0.07865168539325842,2,0.0125,20.476190476190474
"Monte Morris","DEN",52,1560,3124,658,180,331,0.5438066465256798,84,224,0.375,0.375,46,160,200,234,18,0.4444444444444444,0.449438202247191,0.9285714285714286,0.4036036036036036,0.4963516216216216,0.5513513513513514,0.5684575389948007,4,25,0.0755287009063444,1,0.004464285714285714,18.126975007181844
"Luka Doncic","DAL",44,1559,3081,1212,306,589,0.5195246179966044,122,364,0.33516483516483514,0.33516483516483514,234,72,540,78,288,0.11764705882352941,0.12244897959183673,0.21311475409836064,0.38195173137460653,0.48651815789473685,0.5131164742917104,0.5521500457456542,24,26,0.044142614601018676,2,0.005494505494505495,37.25376593279258
"Anfernee Simons","POR",53,1555,3122,899,164,324,0.5061728395061729,162,405,0.4,0.40298507462686567,85,62,266,309,177,0.18902439024390244,0.19135802469135801,0.6358024691358025,0.5555555555555556,0.510034,0.5582990397805213,0.5796344647519582,4,27,0.08333333333333333,7,0.01728395061728395,24.448841153193893
"Jrue Holiday","MIL",47,1553,3190,851,251,453,0.5540838852097131,87,214,0.40654205607476634,0.40654205607476634,88,88,414,111,150,0.1752988047808765,0.17670682730923695,0.42528735632183906,0.32083958020989506,0.5066005997001499,0.5719640179910045,0.5897079276773296,4,35,0.0772626931567329,2,0.009345794392523364,23.486951693503606
"Gordon Hayward","CHA",48,1547,3239,773,196,393,0.49872773536895676,85,218,0.38990825688073394,0.38990825688073394,126,226,166,222,33,0.576530612244898,0.5916230366492147,0.8705882352941177,0.3567921440261866,0.5178569558101472,0.5294599018003273,0.5702662721893491,10,26,0.06615776081424936,1,0.0045871559633027525,20.71232876712329
"Brandon Ingram","NOP",45,1545,3091,993,300,618,0.4854368932038835,66,198,0.3333333333333333,0.3350253807106599,195,248,352,177,21,0.41333333333333333,0.4217687074829932,0.8939393939393939,0.2426470588235294,0.4777800613496933,0.4889705882352941,0.5372398685651698,12,35,0.05663430420711974,3,0.015151515151515152,29.426860564585116
"Justin Holiday","SAC",53,1544,3132,584,67,136,0.49264705882352944,138,365,0.3780821917808219,0.3791208791208791,36,110,24,399,15,0.8208955223880597,0.859375,0.9637681159420289,0.7285429141716567,0.5401386,0.5469061876247505,0.5605769230769231,6,11,0.08088235294117647,2,0.005479452054794521,16.151685393258425
"Alec Burks","NYK",58,1544,3026,634,90,242,0.371900826446281,99,257,0.3852140077821012,0.3852140077821012,157,74,106,222,75,0.4111111111111111,0.43023255813953487,0.7474747474747475,0.5150300601202404,0.5020009018036072,0.4779559118236473,0.5449826989619377,8,18,0.0743801652892562,1,0.0038910505836575876,18.22886716503738
"OG Anunoby","TOR",42,1541,3052,734,177,350,0.5057142857142857,100,285,0.3508771929824561,0.3508771929824561,80,160,194,258,42,0.4519774011299435,0.4968944099378882,0.86,0.44881889763779526,0.535588031496063,0.5149606299212598,0.5373900293255132,32,41,0.11714285714285715,2,0.007017543859649123,21.315640880858272
"Khris Middleton","MIL",48,1541,3244,932,207,415,0.4987951807228916,109,306,0.3562091503267974,0.35737704918032787,191,142,272,219,108,0.34299516908212563,0.35323383084577115,0.6697247706422018,0.42441054091539526,0.49252291666666664,0.513869625520111,0.570807453416149,12,22,0.05301204819277108,7,0.02287581699346405,26.082161566032532
"Duncan Robinson","MIA",56,1539,3044,658,51,88,0.5795454545454546,172,473,0.36363636363636365,0.36363636363636365,40,82,20,495,21,0.803921568627451,0.82,0.9593023255813954,0.8431372549019608,0.5518136363636363,0.5508021390374331,0.5648788927335641,2,11,0.125,8,0.016913319238900635,18.147612156295224
"Kelly Oubre Jr.","CHA",54,1538,3202,876,172,302,0.5695364238410596,146,430,0.3395348837209302,0.3411214953271028,94,208,136,405,33,0.6046511627906976,0.6666666666666666,0.9246575342465754,0.587431693989071,0.550122397260274,0.5341530054644809,0.5544303797468354,32,32,0.10596026490066225,3,0.0069767441860465115,23.193184940917835
"Jae'Sean Tate","HOU",56,1536,3185,708,234,397,0.5894206549118388,42,147,0.2857142857142857,0.2857142857142857,114,212,256,123,3,0.452991452991453,0.5196078431372549,0.9761904761904762,0.2702205882352941,0.5378493554327809,0.5459558823529411,0.5774877650897227,60,41,0.10327455919395466,0,0,20.29229904440697
"Donovan Mitchell","UTA",46,1535,3142,1184,273,499,0.5470941883767535,153,436,0.35091743119266056,0.3533487297921478,179,90,456,216,243,0.16483516483516483,0.17045454545454544,0.47058823529411764,0.4663101604278075,0.4949226344086022,0.5374331550802139,0.5822660098522168,18,36,0.07214428857715431,0,0,32.531143827859566
"Jordan Poole","GSW",53,1529,3118,867,171,306,0.5588235294117647,124,367,0.33787465940054495,0.3397790055248619,153,174,168,285,87,0.5087719298245614,0.514792899408284,0.7661290322580645,0.5453194650817236,0.5184222222222222,0.5304606240713224,0.5813008130081301,4,42,0.13725490196078433,3,0.008174386920980926,24.56441016852328
"Gary Harris","ORL",52,1527,3148,595,117,230,0.508695652173913,98,258,0.3798449612403101,0.3798449612403101,67,136,98,270,24,0.5811965811965812,0.6017699115044248,0.9183673469387755,0.5286885245901639,0.5269786885245902,0.5409836065573771,0.5694980694980695,8,20,0.08695652173913043,6,0.023255813953488372,16.324786324786324
"Ja Morant","MEM",46,1526,3165,1233,391,722,0.5415512465373962,69,209,0.33014354066985646,0.3317307692307692,244,198,584,111,96,0.2531969309462916,0.2619047619047619,0.5362318840579711,0.22448979591836735,0.525099027027027,0.5311493018259935,0.5748362956033677,26,76,0.10526315789473684,1,0.004784688995215311,33.17099567099567
